question
"What is the latest known price of the Enclosed Field with Ploughman, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Portrait of Frederikke Tuxen, by Peder Severin Krøyer, in pound sterlings?"
"What is the latest known price of the Autograph suit of Sandy Powell, by Sandy Powell, in pound sterlings?"
"What is the latest known price of the Reclining nude (on the left side) (Amedeo Modigliani), by Amedeo Modigliani, in United States dollars?"
"What is the latest known price of the Willows by Høje Taastrup village, Denmark, by Laurits Andersen Ring, in Danish krones?"
"What is the latest known price of the Number 17A, by Jackson Pollock, in United States dollars?"
"What is the latest known price of the Day Dream, by Andrew Wyeth, in United States dollars?"
"What is the latest known price of the Boy and Dog in a Johnnypump, by Jean-Michel Basquiat, in United States dollars?"
"What is the latest known price of the View through a Door to Running Figures, by Christoffer Wilhelm Eckersberg, in Danish krones?"
"What is the latest known price of the Prague - View from the Monastery of the Kinghts of the cross with red star, by Oskar Kokoschka, in Czech korunas?"
"What is the latest known price of the Aspects of Time (Santomaso), by Giuseppe Santomaso, in Euros?"
"What is the latest known price of the Norwegian Landscape, by Hans Gude, in Norwegian krones?"
"What is the latest known price of the Marie in the garden, by Peder Severin Krøyer, in pound sterlings?"
"What is the latest known price of the Portrait of the artist as Mars, by Gian Lorenzo Bernini, in pound sterlings?"
"What is the latest known price of the Red Rooves of L'Estaque, by Paul Cézanne, in United States dollars?"
"What is the latest known price of the Les Distractions de Dagobert, by Leonora Carrington, in United States dollars?"
"What is the latest known price of the Marquis de Lafayette, by Samuel Finley Breese Morse, in United States dollars?"
"What is the latest known price of the Sleeping, by Toyen, in Czech korunas?"
"What is the latest known price of the Madonna of the Magnificat, by Sandro Botticelli, in United States dollars?"
"What is the latest known price of the Mirage, by Toyen, in Czech korunas?"
"What is the latest known price of the Rejected, by Tom Roberts, in pound sterlings?"
"What is the latest known price of the Ritratto di donna orientale, by Vincenzo Cinque, in Euros?"
"What is the latest known price of the Young Man at His Window, by Gustave Caillebotte, in United States dollars?"
"What is the latest known price of the Le bassin d'Argenteuil, by Claude Monet, in United States dollars?"
"What is the latest known price of the Water Serpents II, by Gustav Klimt, in United States dollars?"
"What is the latest known price of the Portrait of a woman in a red skirt, by Lorenz Frølich, in Danish krones?"
"What is the latest known price of the Abraham Lincoln: The Hoosier Youth, by Paul Manship, in United States dollars?"
"What is the latest known price of the ""Kabyle woman from Algeria"" and ""Janissary of Sultan Mahmud II"", by Emile Guillemin, in United States dollars?"
"What is the latest known price of the Headless, by Luciano Andreani, in Swiss francs?"
"What is the latest known price of the Young Man with Cornflower, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Giant Fruit Loop, by MSCHF, in United States dollars?"
"What is the latest known price of the Caricature of a man pointing with his left arm, by Gian Lorenzo Bernini, in pound sterlings?"
"What is the latest known price of the Interchange, by Willem de Kooning, in United States dollars?"
"What is the latest known price of the Landscape with Olive Tree and Mountains in the Background, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Depositing of John Bellini’s Three Pictures in La Chiesa Redentore, Venice, by J. M. W. Turner, in United States dollars?"
"What is the latest known price of the Birch Forest, by Gustav Klimt, in United States dollars?"
"What is the latest known price of the Skagen Heath near Brovandene, by Peder Severin Krøyer, in Danish krones?"
"What is the latest known price of the The Vegetable Seller at Cork, by Beatrice Gubbins, in Euros?"
"What is the latest known price of the Spring landscape with light green fields; small pond and to the right Mogenstrup, by Laurits Andersen Ring, in Danish krones?"
"What is the latest known price of the Odalisque, by Henri Matisse, in United States dollars?"
"What is the latest known price of the Garçon à la pipe, by Pablo Picasso, in United States dollars?"
"What is the latest known price of the Number 31, by Jackson Pollock, in United States dollars?"
"What is the latest known price of the The King's birthday. The Royal Guard in red gala in Østergade, by Paul Gustav Fischer, in Danish krones?"
"What is the latest known price of the Study of a Man, by Gian Lorenzo Bernini, in Euros?"
"What is the latest known price of the Large Interior, W11 (after Watteau), by Lucian Freud, in United States dollars?"
"What is the latest known price of the North Central South Spring Garden, by Nguyễn Gia Trí, in United States dollars?"
"What is the latest known price of the Kreiselbär, by Housi Knecht, in Swiss francs?"
"What is the latest known price of the Divertimento II, by František Kupka, in Czech korunas?"
"What is the latest known price of the Rodolfo Pizarro, by Enrique Enn, in United States dollars?"
"What is the latest known price of the Bal du moulin de la Galette, by Pierre-Auguste Renoir, in United States dollars?"
"What is the latest known price of the Contrast of Forms, by Fernand Léger, in United States dollars?"
"What is the latest known price of the I am, by Salvatore Garau, in United States dollars?"
"What is the latest known price of the The Virgin, by Gustav Klimt, in Austro-Hungarian krones?"
"What is the latest known price of the Portrait of Pope Gregory XIII, bust-length, by Scipione Pulzone, in United States dollars?"
"What is the latest known price of the Cirkus Simonette, by Jindřich Štyrský, in Czech korunas?"
"What is the latest known price of the Peasant Woman, by Abram Arkhipov, in pound sterlings?"
"What is the latest known price of the Ginevra de' Benci, by Leonardo da Vinci, in United States dollars?"
"What is the latest known price of the Orchard with Peach Trees in Blossom, by Vincent van Gogh, in United States dollars?"
"What is the latest known price of the Everydays: the First 5000 Days, by Mike Winkelmann, in United States dollars?"
"What is the latest known price of the Portrait of Alexander VII Chigi, by Pier Francesco Mola, in Euros?"
"What is the latest known price of the Head III, by Francis Bacon, in pound sterlings?"
"What is the latest known price of the Oarsman in a Top Hat, by Gustave Caillebotte, in Euros?"
"What is the latest known price of the Young Girl with a Flower Basket, by Pablo Picasso, in United States dollars?"
"What is the latest known price of the Les Poseuses, small version, by Georges Seurat, in United States dollars?"
"What is the latest known price of the Concarneau. Calme du Matin. Op. 219 (Larghetto), by Paul Signac, in United States dollars?"
"What is the latest known price of the No. 7, by Mark Rothko, in United States dollars?"
"What was the year of publication of the literary work The Danube Pilot, by Jules Verne?"
"What was the year of publication of the literary work A Long Way Down, by Nick Hornby?"
"What was the year of publication of the literary work The Winds of War, by Herman Wouk?"
"What was the year of publication of the literary work Point Counter Point, by Aldous Huxley?"
"What was the year of publication of the literary work Children of Dune, by Frank Herbert?"
"What was the year of publication of the literary work The Life and Times of Scrooge McDuck Companion, by Don Rosa?"
"What was the year of publication of the literary work Eleven Minutes, by Paulo Coelho?"
"What was the year of publication of the literary work Possession, by A. S. Byatt?"
"What was the year of publication of the literary work Unfinished Tales, by J. R. R. Tolkien?"
"What was the year of publication of the literary work Slaughterhouse-Five, by Kurt Vonnegut?"
"What was the year of publication of the literary work Prapanchavum Manushyanum, by K. Venu?"
"What was the year of publication of the literary work Joseph and His Brothers, by Thomas Mann?"
"What was the year of publication of the literary work Howl's Moving Castle, by Diana Wynne Jones?"
"What was the year of publication of the literary work Hercule Poirot's Christmas, by Agatha Christie?"
"What was the year of publication of the literary work Streams in the Desert, by Lettie Cowman?"
"What was the year of publication of the literary work The Voyage of the Dawn Treader, by C. S. Lewis?"
"What was the year of publication of the literary work The City of the Saints, by Richard Francis Burton?"
"What was the year of publication of the literary work The March, by E. L. Doctorow?"
"What was the year of publication of the literary work Naya Sadak Ko Geet, by Ramesh Bikal?"
"What was the year of publication of the literary work The Floating Admiral, by Agatha Christie?"
"What was the year of publication of the literary work Nightrise, by Anthony Horowitz?"
"What was the year of publication of the literary work Mother Courage and Her Children, by Bertolt Brecht?"
"What was the year of publication of the literary work Dune: The Battle of Corrin, by Kevin J. Anderson?"
"What was the year of publication of the literary work Apno Dharm, by Anandshankar Dhruva?"
"What was the year of publication of the literary work Zodiac, by Robert Graysmith?"
"What was the year of publication of the literary work The Goalie's Anxiety at the Penalty Kick, by Peter Handke?"
"What was the year of publication of the literary work The Bible Unearthed, by Israel Finkelstein?"
"What was the year of publication of the literary work Social Psychology as a Science, by Boris Parygin?"
"What was the year of publication of the literary work Here There Be Tygers, by Stephen King?"
"What was the year of publication of the literary work Extinction, by Thomas Bernhard?"
"What was the year of publication of the literary work Geheimes Kinder-Spiel-Buch, by Joachim Ringelnatz?"
"What was the year of publication of the literary work The Final Programme, by Michael Moorcock?"
"What was the year of publication of the literary work Een klein heldendicht (A small epic), by Herman Gorter?"
"What was the year of publication of the literary work Hamro Lok Sanskriti, by Satya Mohan Joshi?"
"What was the year of publication of the literary work The Hundred and One Dalmatians, by Dodie Smith?"
"What was the year of publication of the literary work Bairagi Kailaka Kabitaharu, by Bairagi Kainla?"
"What was the year of publication of the literary work Japan and Japanese, by Ernst von Hesse-Wartegg?"
"What was the year of publication of the literary work A Visit from the Goon Squad, by Jennifer Egan?"
"What was the year of publication of the literary work Yadgar-e-Ghalib, by Altaf Hussain Hali?"
"What was the year of publication of the literary work The Gernsback Continuum, by William Gibson?"
"What was the year of publication of the literary work Galvez - The Emperor of Acre, by Márcio Souza?"
"What was the year of publication of the literary work One Hundred Years of Solitude, by Gabriel García Márquez?"
"What was the year of publication of the literary work A History of Medicine, by Douglas James Guthrie?"
"What was the year of publication of the literary work Ecotopia, by Ernest Callenbach?"
"What was the year of publication of the literary work The Library of Babel, by Jorge Luis Borges?"
"What was the year of publication of the literary work Offending the Audience, by Peter Handke?"
"What was the year of publication of the literary work And Quiet Flows the Don, by Mikhail Sholokhov?"
"What was the year of publication of the literary work N or M?, by Agatha Christie?"
"What was the year of publication of the literary work We, by Yevgeny Zamyatin?"
"What was the year of publication of the literary work The Judge and His Hangman, by Friedrich Dürrenmatt?"
"What was the year of publication of the literary work Ame ni mo Makezu, by Kenji Miyazawa?"
"What was the year of publication of the literary work Under the Dome, by Stephen King?"
"What was the year of publication of the literary work Atonement, by Ian McEwan?"
"What was the year of publication of the literary work 1985, by Anthony Burgess?"
"What was the year of publication of the literary work The Wall, by Marlen Haushofer?"
"What was the year of publication of the literary work Definitely Maybe, by Arkady and Boris Strugatsky?"
"What was the year of publication of the literary work Etiology, Concept and Prophylaxis of Childbed Fever, by Ignaz Semmelweis?"
"What was the year of publication of the literary work Sweet Taste of Liberty, by W. Caleb McDaniel?"
"What was the year of publication of the literary work American Gods, by Neil Gaiman?"
"What was the year of publication of the literary work Walking with the Comrades, by Arundhati Roy?"
"What was the year of publication of the literary work The Other Side, by Alfred Kubin?"
"What was the year of publication of the literary work The Thirst, by Jo Nesbø?"
"What was the year of publication of the literary work In My Brother's Shadow, by Uwe Timm?"
"What was the year of publication of the literary work Pippi Goes on Board, by Astrid Lindgren?"
"What was the year of publication of the literary work Ai no Kusabi, by Rieko Yoshihara?"
"What was the year of publication of the literary work Lo que Natalia no sabe, by Cecilia Curbelo?"
"What was the year of publication of the literary work The Second World War, by Winston Churchill?"
"What was the year of publication of the literary work Himmler's War, by Robert Conroy?"
"What was the year of publication of the literary work How the Grinch Stole Christmas!, by Dr. Seuss?"
"What was the year of publication of the literary work Dr. No, by Ian Fleming?"
"What was the year of publication of the literary work My Self Scumbag, by Kimung?"
"What was the year of publication of the literary work Killing Orders: Talat Pasha’s Telegrams and the Armenian Genocide, by Taner Akçam?"
"What was the year of publication of the literary work Samkshepavedartham, by Clemente Peani?"
"What was the year of publication of the literary work Crises of the Republic, by Hannah Arendt?"
"What was the year of publication of the literary work Down at the Dinghy, by J. D. Salinger?"
"What was the year of publication of the literary work Fried Green Tomatoes at the Whistle Stop Cafe, by Fannie Flagg?"
"What was the year of publication of the literary work Rainbow Six, by Tom Clancy?"
"What was the year of publication of the literary work Gallegher and Other Stories, by Richard Harding Davis?"
"What was the year of publication of the literary work The Immoralist, by André Gide?"
"What was the year of publication of the literary work Life in India, by John Welsh Dulles?"
"What was the year of publication of the literary work Dune: House Harkonnen, by Brian Herbert?"
"What was the year of publication of the literary work Rage, by Bob Woodward?"
"What was the year of publication of the literary work The Adventurer, by Mika Waltari?"
"What was the year of publication of the literary work The Velveteen Rabbit, by Margery Williams?"
"What was the year of publication of the literary work American Pastoral, by Philip Roth?"
"What was the year of publication of the literary work Holes, by Louis Sachar?"
"What was the year of publication of the literary work Doctor Faustus, by Thomas Mann?"
"What was the year of publication of the literary work Cento vedute di Firenze antica, by Corrado Ricci?"
"What was the year of publication of the literary work The Hobbit, by J. R. R. Tolkien?"
"What was the year of publication of the literary work The Adventure of the Christmas Pudding, by Agatha Christie?"
"What was the year of publication of the literary work Glimpses of Unfamiliar Japan, by Lafcadio Hearn?"
"What was the year of publication of the literary work Act Without Words II, by Samuel Beckett?"
"What was the year of publication of the literary work Possible Minds, by John Brockman?"
"What was the year of publication of the literary work Toward the African Revolution, by Frantz Fanon?"
"What was the year of publication of the literary work Persia and the Persian Question, by George Curzon, 1st Marquess Curzon of Kedleston?"
"What was the year of publication of the literary work Resident Evil: Caliban Cove, by S. D. Perry?"
"What was the year of publication of the literary work Self-portrait in a Convex Mirror, by John Ashbery?"
"What was the year of publication of the literary work Vers Tombouctou : L'Afrique des explorateurs II, by Anne Hugon?"
"What was the year of publication of the literary work Solaris, by Stanisław Lem?"
"What was the year of publication of the literary work The Hero with a Thousand Faces, by Joseph Campbell?"
"What was the year of publication of the literary work Gomorrah, by Roberto Saviano?"
"What was the year of publication of the literary work Zabibah and the King, by Saddam Hussein?"
"What was the year of publication of the literary work Die Bergknappen in ihren Berufs- und Familienleben, by Eduard Heuchler?"
"What was the year of publication of the literary work Combat Fleets of the World, by Eric Wertheim?"
"What was the year of publication of the literary work Instructions for Measuring with Compass and Ruler, by Albrecht Dürer?"
"What was the year of publication of the literary work The Machine Gunners, by Robert Westall?"
"What was the year of publication of the literary work Atlas Shrugged, by Ayn Rand?"
"What was the year of publication of the literary work Eva Luna, by Isabel Allende?"
"What was the year of publication of the literary work Love Exercise, by Jolin Tsai?"
"What was the year of publication of the literary work The Machine Stops, by E. M. Forster?"
"What was the year of publication of the literary work Teen Ghumti, by B. P. Koirala?"
"What was the year of publication of the literary work Tableaux historiques de la révolution française, by Nicolas Chamfort?"
"What was the year of publication of the literary work Whispers: The Voices of Paranoia, by Ronald K. Siegel?"
"What was the year of publication of the literary work The Bedbug, by Vladimir Mayakovsky?"
"What was the year of publication of the literary work Seerat e Khatim Ul Ambiya, by Muhammad Shafi Usmani?"
"What was the year of publication of the literary work The Murder of Roger Ackroyd, by Agatha Christie?"
"What was the year of publication of the literary work tārīkh-i ravābiṭ-i siyāsī-i Īrān va ingilīs dar qarn-i nūzdahum-i mīlādī, by Mahmud Mahmud?"
"What was the year of publication of the literary work Vrikshasastramu, by Vemuri Sreenivasa Rao?"
"What was the year of publication of the literary work The Strange Voyage and Adventures of Domingo Gonsales, by Francis Godwin?"
"What was the year of publication of the literary work The Green Mile, by Stephen King?"
"What was the year of publication of the literary work Here, by Richard McGuire?"
"What was the year of publication of the literary work Lamb: The Gospel According to Biff, Christ's Childhood Pal, by Christopher Moore?"
"What was the year of publication of the literary work The Green Book, by Muammar Gaddafi?"
"What was the year of publication of the literary work Why We Can't Sleep, by Ada Calhoun?"
"What was the year of publication of the literary work Harry Potter and the Philosopher's Stone, by J. K. Rowling?"
"What was the year of publication of the literary work Chapterhouse: Dune, by Frank Herbert?"
"What was the year of publication of the literary work Saturday Night and Sunday Morning, by Alan Sillitoe?"
"What was the year of publication of the literary work The Secret of Chimneys, by Agatha Christie?"
"What was the year of publication of the literary work The Jewel Ornament of Liberation, by Gampopa Sonam Rinchen?"
"What was the year of publication of the literary work The Old New Land, by Theodor Herzl?"
"What was the year of publication of the literary work O Lar Doméstico, by Vera Cleser?"
"What was the year of publication of the literary work The Lost Symbol, by Dan Brown?"
"What was the year of publication of the literary work Die Slaven in Griechenland (1941), by Max Vasmer?"
"What was the year of publication of the literary work Guia da Secção Histórica do Museu Paulista, by Afonso d'Escragnolle Taunay?"
"What was the year of publication of the literary work The Shadow of the Wind, by Carlos Ruiz Zafón?"
"What was the year of publication of the literary work Rook, by Graham Masterton?"
"What was the year of publication of the literary work Women In Tech, by Tarah Wheeler?"
"What was the year of publication of the literary work 2 States: The Story of My Marriage, by Chetan Bhagat?"
"What was the year of publication of the literary work The Phantom of the Opera, by Gaston Leroux?"
"What was the year of publication of the literary work General Bhimsen Thapa Ra Tatkalin Nepal, by Chittaranjan Nepali?"
"What was the year of publication of the literary work Dune Messiah, by Frank Herbert?"
"What was the year of publication of the literary work Divyopadesh, by Prithvi Narayan Shah?"
"What was the year of publication of the literary work Childhood's End, by Arthur C. Clarke?"
"What was the year of publication of the literary work Sandworms of Dune, by Brian Herbert?"
"What was the year of publication of the literary work 100,000 Whys, by Ilya Marshak?"
"What is the number of pages of the literary work Systême des animaux sans vertèbres, ou Tableau général des classes, des classes, des ordres et des genres de ces animaux, by Jean-Baptiste de Lamarck?"
"What is the number of pages of the literary work Annulata Danica. En Kritisk Revision af de i Danmark Fundne Annulata Chaetognatha, Gephyrea, Balanoglossi, Discophoreae, Oligochaeta, Gymnocopa og Polychaeta, by Peter August Møller Tauber?"
"What is the number of pages of the literary work L'Anarchisme, by Henri Arvon?"
"What is the number of pages of the literary work Blue Lantern, by Victor Pelevin?"
"What is the number of pages of the literary work Das Leben unserer heimischen Lurche und Kriechtiere im Kreislaufe eines Jahres, by Friedrich Knauer?"
"What is the number of pages of the literary work Systema Mycologicum, by Elias Magnus Fries?"
"What is the number of pages of the literary work Eromanga hyougenshi, by Rito Kimi?"
"What is the number of pages of the literary work Vers Tombouctou : L'Afrique des explorateurs II, by Anne Hugon?"
"What is the number of pages of the literary work Oídos sordos, by Pilar Sordo?"
"What is the number of pages of the literary work The Prison Diary of Ho Chi Minh, by Ho Chi Minh?"
"What is the number of pages of the literary work Putin's People, by Catherine Belton?"
"What is the number of pages of the literary work François Mitterrand, un dessein, un destin, by Hubert Védrine?"
"What is the number of pages of the literary work Mystery Tales of Edgar Allan Poe, by Edgar Allan Poe?"
"What is the number of pages of the literary work Essai d'une classification de la famille des cérambycides et matériaux pour servir à une monographie de cette famille, by James Livingston Thomson?"
"What is the number of pages of the literary work Moi les hommes, je les déteste, by Pauline Harmange?"
"What is the number of pages of the literary work A hundred years of music in America, by W. S. B. Mathews?"
"What is the number of pages of the literary work 125 Freelance Business Ideas, by Umair Ahmad?"
"What is the number of pages of the literary work Property at a Crossroads, by Hanoch Dagan?"
"What is the number of pages of the literary work Yinka, Where Is Your Huzband?, by Lizzie Damilola Blackburn?"
"What is the number of pages of the literary work WORD ROW, by Noam Dovev?"
"What is the number of pages of the literary work Guia da Secção Histórica do Museu Paulista, by Afonso d'Escragnolle Taunay?"
"What is the number of pages of the literary work Rukověť hlaholské paleografie., by Josef Vajs?"
"What is the number of pages of the literary work Profile literare, by Traian Demetrescu?"
"What is the number of pages of the literary work Autobiografia não Autorizada, by Oscar Filho?"
"What is the number of pages of the literary work Brassens : Le libertaire de la chanson, by Clémentine Deroudille?"
"What is the number of pages of the literary work A monograph of the fresh-water polyzoa : including all the known species, both British and foreign / by George James Allman, by George James Allman?"
"What is the number of pages of the literary work Mohan Koiralaka Kavita, by Mohan Koirala?"
"What is the number of pages of the literary work The Breakdown of Nations, by Leopold Kohr?"
"What is the number of pages of the literary work Enciklopedìâ vodnogo gospodarstva, prirodokoristuvannâ, prirodovìdtvorennâ, stalogo rozvitku, by Vasyl Shevchuk?"
"What is the number of pages of the literary work Notes sur les mollusques terrestres de la Vallée du Fleuve Bleu, by Pierre Marie Heude?"
"What is the number of pages of the literary work Flowers and Shadows, by Ben Okri?"
"What is the number of pages of the literary work The Los Angeles River: Its Life, Death, and Possible Rebirth, by Blake Gumprecht?"
"What is the number of pages of the literary work Power in Numbers: The Rebel Women of Mathematics, by Talithia Williams?"
"What is the number of pages of the literary work The Property, by Rutu Modan?"
"What is the number of pages of the literary work The Revolutionary Road, by Ho Chi Minh?"
"What is the number of pages of the literary work The Spanish Cockpit, by Franz Borkenau?"
"What is the number of pages of the literary work Let us dream, by Pope Francis?"
"What is the number of pages of the literary work Supermujeres Superinventoras, by Sandra Uve?"
"What is the number of pages of the literary work When Harry Became Sally: Responding to the Transgender Moment, by Ryan T. Anderson?"
"What is the number of pages of the literary work Guia pelas Colleccões do Museu Paulista, by Rodolpho von Ihering?"
"What is the number of pages of the literary work Chalomo Shel Hakuzari, by Micah Goodman?"
"What is the number of pages of the literary work A través del Egipto, by Eduardo Toda y Güell?"
"What is the number of pages of the literary work Reasons for not eating animal food, by Richard Phillips?"
"What is the number of pages of the literary work Foundations of Real-World Economics, by John Komlos?"
"What is the number of pages of the literary work La magie blanche de Saint-Pétersbourg, by Dominique Fernandez?"
"What is the number of pages of the literary work Small Acts of Freedom, by Gurmehar Kaur?"
"What is the number of pages of the literary work The mammals of India : a natural history of all the animals known to inhabit continental India, by Thomas Caverhill Jerdon?"
"What is the number of pages of the literary work Pedagogical Sketchbook, by Paul Klee?"
"What is the number of pages of the literary work Nearly All the Men in Lagos are Mad, by Damilare Kuku?"
"What is the number of pages of the literary work Breves animalium quorundam maxima ex parte marinorum descriptiones, by Friedrich Sigismund Leuckart?"
"What is the number of pages of the literary work Fiʻl, by Mohammad Rezaee Rad?"
"What is the number of pages of the literary work Infamous Scribblers, by Eric Burns?"
"What is the number of pages of the literary work Maimonides and the Book That Changed Judaism: Secrets of ""The Guide for the Perplexed"", by Micah Goodman?"
"What is the number of pages of the literary work Penholm, by G. Howell-Baker?"
"What is the number of pages of the literary work Moses Final Oration, by Micah Goodman?"
"What is the number of pages of the literary work The Sunk Waterfall, by Yukio Mishima?"
"What is the number of pages of the literary work More Grizzly Tales for Gruesome Kids, by Jamie Rix?"
"What is the number of pages of the literary work Tilbage til arbejdet, by Dennis Nørmark?"
"What is the number of pages of the literary work The landscapes within, by Ben Okri?"
"What is the number of pages of the literary work Real Country: Music and Language in Working-Class Culture, by Aaron A Fox?"
"What is the number of pages of the literary work Muhāḍarāt fī tārīkh al-dawlah al-ʻAbbāsīyah, by Nabila Hasan Muhammad?"
"What was the population of the country of Mozambique, in 2017?"
"What was the population of the country of Saint Lucia, in 2023?"
"What was the population of the country of Democratic Republic of the Congo, in 2023?"
"What was the population of the country of Niue, in 2022?"
"What was the population of the country of Antigua and Barbuda, in 2023?"
"What was the population of the country of Lithuania, in 2023?"
"What was the population of the country of Rwanda, in 2022?"
"What was the population of the country of Djibouti, in 2023?"
"What was the population of the country of Libya, in 2018?"
"What was the population of the country of Philippines, in 2020?"
"What was the population of the country of Guinea, in 2017?"
