question,raw_output,numeric_output
"What was the year of publication of the literary work The Psychopathology of Everyday Life, by Sigmund Freud?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Psychopathology of Everyday Life, by Sigmund Freud?
Answer: 1901

Question: What was the year of publication of",
"What was the year of publication of the literary work Of Mice and Men, by John Steinbeck?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Of Mice and Men, by John Steinbeck?
Answer: 1937

Question: What was the year of publication of",
"What was the year of publication of the literary work Agron, by Saadia Gaon?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Agron, by Saadia Gaon?
Answer: 933

Question: What was the year of publication of the",
"What was the year of publication of the literary work Memoirs of Sir Isaac Newton's life, by William Stukeley?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Memoirs of Sir Isaac Newton's life, by William Stukeley?
Answer:

Question: What was the year of publication of the literary work The Life",
"What was the year of publication of the literary work Finnegans Wake, by James Joyce?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Finnegans Wake, by James Joyce?
Answer: 1939

Question: What was the year of publication of",
"What was the year of publication of the literary work White Fang, by Jack London?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work White Fang, by Jack London?
Answer: 1906

Question: What was the year of publication of",
"What was the year of publication of the literary work Christgau's Consumer Guide: Albums of the '90s, by Robert Christgau?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Christgau's Consumer Guide: Albums of the '90s, by Robert Christgau?
Answer: 2000

Question: What was the year of publication of",
"What was the year of publication of the literary work The Philosophy of Symbolic Forms, by Ernst Cassirer?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Philosophy of Symbolic Forms, by Ernst Cassirer?
Answer: 1923

Question: What was the year of publication of",
"What was the year of publication of the literary work The City of Dreaming Books, by Walter Moers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The City of Dreaming Books, by Walter Moers?
Answer: 2004

Question: What was the year of publication of",
"What was the year of publication of the literary work Catechism of the Catholic Church, by Dicastery for the Doctrine of the Faith?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Catechism of the Catholic Church, by Dicastery for the Doctrine of the Faith?
Answer: 1992

Question: What was the year of publication of",
"What was the year of publication of the literary work Scouting for Boys, by Robert Baden-Powell, 1st Baron Baden-Powell?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Scouting for Boys, by Robert Baden-Powell, 1st Baron Baden-Powell?
Answer: 1908

Question: What was the year of publication of",
"What was the year of publication of the literary work Astronomiae Pars Optica, by Johannes Kepler?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Astronomiae Pars Optica, by Johannes Kepler?
Answer: 1604

Question: What was the year of publication of",
"What was the year of publication of the literary work The Shining, by Stephen King?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Shining, by Stephen King?
Answer: 1977

Question: What was the year of publication of",
"What was the year of publication of the literary work Jyoti Jyoti Mahajyoti, by Daulat Bikram Bista?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Jyoti Jyoti Mahajyoti, by Daulat Bikram Bista?
Answer: 1999

Question: What was the year of publication of",
"What was the year of publication of the literary work Individual and society, by Wacław Nałkowski?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Individual and society, by Wacław Nałkowski?
Answer: 1906

Question: What was the year of publication of",
"What was the year of publication of the literary work The Stars, Like Dust, by Isaac Asimov?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Stars, Like Dust, by Isaac Asimov?
Answer: 1951

Question: What was the year of publication of",
"What was the year of publication of the literary work The Gods Themselves, by Isaac Asimov?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Gods Themselves, by Isaac Asimov?
Answer: 1972

Question: What was the year of publication of",
"What was the year of publication of the literary work Flesh, by Philip José Farmer?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Flesh, by Philip José Farmer?
Answer: 1960

Question: What was the year of publication of",
