question,raw_output,numeric_output
"What was the year of publication of the literary work Christgau's Consumer Guide: Albums of the '90s, by Robert Christgau?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Christgau's Consumer Guide: Albums of the '90s, by Robert Christgau?
Answer: 1990",
"What was the year of publication of the literary work The Philosophy of Symbolic Forms, by Ernst Cassirer?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Philosophy of Symbolic Forms, by Ernst Cassirer?
Answer: 1923",
"What was the year of publication of the literary work The City of Dreaming Books, by Walter Moers?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The City of Dreaming Books, by Walter Moers?
Answer: 2004",
"What was the year of publication of the literary work Catechism of the Catholic Church, by Dicastery for the Doctrine of the Faith?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Catechism of the Catholic Church, by Dicastery for the Doctrine of the Faith?
Answer: 1997",
"What was the year of publication of the literary work Scouting for Boys, by Robert Baden-Powell, 1st Baron Baden-Powell?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Scouting for Boys, by Robert Baden-Powell, 1st Baron Baden-Powell?
Answer: 1908",
"What was the year of publication of the literary work Astronomiae Pars Optica, by Johannes Kepler?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Astronomiae Pars Optica, by Johannes Kepler?
Answer: 1604",
"What was the year of publication of the literary work The Shining, by Stephen King?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Shining, by Stephen King?
Answer: 1977",
"What was the year of publication of the literary work Jyoti Jyoti Mahajyoti, by Daulat Bikram Bista?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Jyoti Jyoti Mahajyoti, by Daulat Bikram Bista?
Answer: 2000",
"What was the year of publication of the literary work Individual and society, by Wacław Nałkowski?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Individual and society, by Wacław Nałkowski?
Answer: 1929",
"What was the year of publication of the literary work The Stars, Like Dust, by Isaac Asimov?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Stars, Like Dust, by Isaac Asimov?
Answer: 1958",
"What was the year of publication of the literary work The Gods Themselves, by Isaac Asimov?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Gods Themselves, by Isaac Asimov?
Answer: 1972",
"What was the year of publication of the literary work Flesh, by Philip José Farmer?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Flesh, by Philip José Farmer?
Answer: 1983",
"What was the year of publication of the literary work Vernünftige und Christliche Gedancken über die Vampirs, by Johann Christoph Harenberg?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Vernünftige und Christliche Gedancken über die Vampirs, by Johann Christoph Harenberg?
Answer: 1732",
"What was the year of publication of the literary work Mockingjay, by Suzanne Collins?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Mockingjay, by Suzanne Collins?
Answer: 2010",
"What was the year of publication of the literary work The Boy in the Striped Pyjamas, by John Boyne?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Boy in the Striped Pyjamas, by John Boyne?
Answer: 2006",
"What was the year of publication of the literary work Yang Shou, by Jolin Tsai?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Yang Shou, by Jolin Tsai?
Answer: 2005",
"What was the year of publication of the literary work Valaquenta, by J. R. R. Tolkien?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Valaquenta, by J. R. R. Tolkien?
Answer: 1977",
"What was the year of publication of the literary work The Vampire Prince, by Darren O'Shaughnessy?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work The Vampire Prince, by Darren O'Shaughnessy?
Answer: 2009",
"What was the year of publication of the literary work Diary of Anne Frank, by Anne Frank?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Diary of Anne Frank, by Anne Frank?
Answer: 1947",
"What was the year of publication of the literary work Biography of Iran's Political Figures in 12th, 13th and 14th Hijri Centuries, by Mehdi Bamdad?","Only provide a numeric answer, no extra details. Do not repeat or rephrase the question. If any year is BC, use a negative sign (e.g., 200 BC → -200).
Question: What was the year of publication of the literary work Biography of Iran's Political Figures in 12th, 13th and 14th Hijri Centuries, by Mehdi Bamdad?
Answer: 1340",
